key1,type1,key2,type2,relation_name
33040299457,1,LX-3314,4,2015-06-22
38314671382,1,MH-3565,4,2020-06-13
94837993831,1,MH-3565,4,2021-11-12
41253810434,1,DU-2773,4,2018-01-12
35595902815,1,DU-2773,4,2017-12-01
20966309847,1,DU-2773,4,2016-12-03
36094992266,1,YA-3810,4,2015-09-23
75089934568,1,SL-4814,4,2016-06-01
65811306315,1,DU-2773,4,2015-03-20
46114995925,1,IH-3599,4,2015-01-26
19169475580,1,LX-3314,4,2015-05-22
70807229412,1,IH-3599,4,2022-05-02
39466165740,1,DU-0244,4,2015-03-06
47136458171,1,QO-5860,4,2022-01-01
42822224267,1,LX-3314,4,2020-11-08
75089934568,1,YA-3810,4,2016-09-19
83394693377,1,RW-1551,4,2016-05-28
67547518568,1,QO-5860,4,2016-06-02
57784632933,1,RW-1551,4,2016-08-15
86493056893,1,DU-0244,4,2017-05-13
08739528121,1,LX-3314,4,2020-11-11
14453484213,1,DU-0244,4,2016-10-16
29290204640,1,RW-1551,4,2020-07-22
58559777954,1,LX-3314,4,2019-06-03
34802117553,1,DU-2773,4,2017-07-28
64128029506,1,LX-3314,4,2019-07-17
26742448832,1,YA-3810,4,2015-09-19
31922916361,1,MH-3565,4,2015-05-23
04696254255,1,DU-2773,4,2020-06-03
35567872920,1,DU-2773,4,2018-01-24
40321832051,1,JQ-6452,4,2020-02-27
58233003167,1,JQ-6452,4,2018-08-15
58887658182,1,SL-4814,4,2021-09-23
19237188472,1,DU-0244,4,2017-10-01
44919644227,1,IH-3599,4,2019-02-01
82190963465,1,DU-0244,4,2018-08-31
25154986913,1,IH-3599,4,2019-02-01
82190963465,1,JQ-6452,4,2017-11-30
23341321280,1,IH-3599,4,2015-07-08
44919644227,1,YA-3810,4,2017-08-01
76324461571,1,DU-0244,4,2018-05-19
36543820303,1,JQ-6452,4,2021-11-14
09198590627,1,DU-0244,4,2016-11-14
44019163648,1,SL-4814,4,2019-05-31
14404537900,1,RW-1551,4,2018-11-12
29741855004,1,YA-3810,4,2022-06-09
35567872920,1,RW-1551,4,2017-10-15
40080361512,1,QO-5860,4,2020-10-30
64304073894,1,JQ-6452,4,2016-09-04
77491146782,1,SL-4814,4,2019-07-21
15073170327,1,SL-4814,4,2016-01-19
17871494930,1,YA-3810,4,2020-07-15
14453484213,1,IH-3599,4,2017-04-21
23964879917,1,LX-3314,4,2016-09-26
51684020641,1,DU-0244,4,2022-01-09
26296258644,1,DU-2773,4,2017-04-20
81180754057,1,JQ-6452,4,2019-06-27
11811025413,1,SL-4814,4,2015-01-08
39406453055,1,IH-3599,4,2017-06-01
98800449823,1,IH-3599,4,2022-07-18
26608132233,1,MH-3565,4,2015-09-14
93716485460,1,SL-4814,4,2018-07-09
12879956754,1,RW-1551,4,2015-10-23
40321832051,1,DU-0244,4,2019-06-25
83522809424,1,JQ-6452,4,2018-10-15
55522361965,1,YA-3810,4,2021-05-07
71692399407,1,RW-1551,4,2016-01-22
19387871216,1,DU-0244,4,2020-12-12
40321832051,1,IH-3599,4,2016-01-19
95685339084,1,IH-3599,4,2020-12-13
54878283484,1,RW-1551,4,2016-05-20
55884540075,1,QO-5860,4,2017-12-14
08526086491,1,JQ-6452,4,2022-05-10
71144920444,1,DU-0244,4,2018-05-07
20966309847,1,DU-0244,4,2021-12-11
89236213446,1,LX-3314,4,2020-03-07
60674480811,1,LX-3314,4,2016-02-20
56923362928,1,LX-3314,4,2017-10-04
49747956895,1,SL-4814,4,2021-08-12
95685339084,1,DU-2773,4,2018-01-31
37993317568,1,SL-4814,4,2021-02-09
58246011681,1,RW-1551,4,2022-06-03
80828962705,1,LX-3314,4,2019-05-17
75069644852,1,JQ-6452,4,2018-03-03
31271198607,1,QO-5860,4,2017-11-05
76424308404,1,DU-2773,4,2018-10-14
49279201821,1,YA-3810,4,2017-01-02
54878283484,1,JQ-6452,4,2015-06-01
82190963465,1,YA-3810,4,2021-06-27
35595902815,1,JQ-6452,4,2020-12-11
19387871216,1,SL-4814,4,2015-11-03
44919644227,1,YA-3810,4,2022-07-14
39466165740,1,DU-2773,4,2017-07-21
36543820303,1,DU-2773,4,2015-03-28
52822014074,1,LX-3314,4,2019-03-17
94792716849,1,QO-5860,4,2020-11-18
87057432920,1,DU-2773,4,2020-09-19
58233003167,1,QO-5860,4,2019-12-29
08739528121,1,JQ-6452,4,2022-06-20
55010190330,1,YA-3810,4,2016-09-11
77491146782,1,DU-0244,4,2022-05-18
68307298782,1,IH-3599,4,2020-12-05
71138841036,1,DU-2773,4,2022-07-28
41253810434,1,DU-2773,4,2022-04-20
22989093679,1,QO-5860,4,2020-12-18
52751137553,1,DU-2773,4,2015-08-30
47136458171,1,MH-3565,4,2021-04-06
55010190330,1,DU-0244,4,2021-06-06
33040299457,1,SL-4814,4,2021-12-22
15822497948,1,DU-2773,4,2015-05-03
86681237001,1,IH-3599,4,2018-01-13
64304073894,1,RW-1551,4,2019-04-23
76423262910,1,SL-4814,4,2015-01-02
61845201132,1,JQ-6452,4,2017-10-04
83843103841,1,DU-2773,4,2016-10-14
11235789879,1,DU-2773,4,2016-07-08
49747956895,1,IH-3599,4,2020-03-17
09832748401,1,RW-1551,4,2020-07-20
59631668358,1,RW-1551,4,2020-04-14
86681237001,1,DU-0244,4,2022-07-05
82950544186,1,DU-0244,4,2019-01-03
83394693377,1,RW-1551,4,2021-09-28
54234509517,1,IH-3599,4,2015-03-11
35960609716,1,RW-1551,4,2016-08-25
12879956754,1,LX-3314,4,2019-10-22
06921571827,1,MH-3565,4,2019-07-03
22989093679,1,RW-1551,4,2022-06-02
72303803294,1,JQ-6452,4,2018-01-11
49755084012,1,IH-3599,4,2017-01-13
61723941065,1,IH-3599,4,2019-03-21
52765432997,1,MH-3565,4,2017-09-18
44919644227,1,DU-0244,4,2017-04-21
77491146782,1,MH-3565,4,2018-10-06
68997182878,1,DU-0244,4,2015-03-07
36543820303,1,DU-0244,4,2019-07-28
68997182878,1,LX-3314,4,2018-01-10
54962146552,1,DU-0244,4,2016-12-14
83394693377,1,JQ-6452,4,2015-07-07
43942030950,1,IH-3599,4,2019-02-13
08526086491,1,LX-3314,4,2015-08-23
53958807475,1,IH-3599,4,2021-08-15
39466165740,1,LX-3314,4,2016-12-01
19387871216,1,QO-5860,4,2022-06-11
14404537900,1,MH-3565,4,2017-09-30
96763751508,1,IH-3599,4,2022-05-21
64729122219,1,RW-1551,4,2016-05-30
23480852749,1,MH-3565,4,2019-09-17
97592279372,1,JQ-6452,4,2017-11-06
11811025413,1,LX-3314,4,2019-07-09
50618784830,1,DU-0244,4,2016-08-08
61723941065,1,YA-3810,4,2021-06-28
62247201327,1,YA-3810,4,2017-06-29
54234509517,1,DU-0244,4,2018-06-12
06921571827,1,SL-4814,4,2021-02-26
04313751392,1,MH-3565,4,2021-06-22
85200646306,1,DU-0244,4,2019-06-25
68941703739,1,YA-3810,4,2018-09-20
71138841036,1,JQ-6452,4,2018-12-11
11127811618,1,DU-0244,4,2018-06-01
84345917000,1,MH-3565,4,2016-04-07
60788258366,1,RW-1551,4,2018-12-17
23207180978,1,LX-3314,4,2015-08-13
75089934568,1,YA-3810,4,2020-01-25
53065031222,1,QO-5860,4,2015-09-04
53958807475,1,JQ-6452,4,2020-08-06
75051454609,1,IH-3599,4,2021-05-25
40080361512,1,RW-1551,4,2015-05-01
57784632933,1,LX-3314,4,2020-02-23
90655483496,1,YA-3810,4,2020-11-23
26296258644,1,RW-1551,4,2017-10-13
58887658182,1,DU-0244,4,2021-10-27
75997171828,1,JQ-6452,4,2022-06-26
33040299457,1,QO-5860,4,2021-11-09
94047881695,1,LX-3314,4,2021-02-13
51684020641,1,LX-3314,4,2016-10-13
23480852749,1,DU-0244,4,2021-07-09
15618260207,1,MH-3565,4,2015-05-20
41253810434,1,RW-1551,4,2018-02-03
03098677422,1,IH-3599,4,2015-05-20
39406453055,1,DU-2773,4,2015-05-13
90971416905,1,QO-5860,4,2019-07-09
15073170327,1,YA-3810,4,2017-01-15
53958807475,1,MH-3565,4,2018-07-24
46878477606,1,RW-1551,4,2021-06-18
19997769076,1,DU-0244,4,2017-02-28
70807229412,1,QO-5860,4,2019-09-09
10278698298,1,JQ-6452,4,2017-04-09
75795423175,1,QO-5860,4,2022-01-16
64304073894,1,DU-2773,4,2022-07-30
75256818047,1,QO-5860,4,2021-06-04
09605976825,1,DU-0244,4,2019-09-01
64207680052,1,YA-3810,4,2017-02-02
40501158630,1,QO-5860,4,2016-12-30
74638056639,1,DU-2773,4,2015-09-06
19685990807,1,JQ-6452,4,2015-02-02
44919644227,1,YA-3810,4,2020-11-21
81133388615,1,DU-0244,4,2016-11-27
53502918364,1,DU-2773,4,2019-09-17
11235789879,1,MH-3565,4,2018-04-29
76423262910,1,IH-3599,4,2019-05-05
24830027554,1,DU-0244,4,2020-12-04
24830027554,1,DU-0244,4,2016-11-25
65600982044,1,LX-3314,4,2016-08-08
25154986913,1,YA-3810,4,2015-07-22
69199502416,1,MH-3565,4,2019-04-15
37993317568,1,IH-3599,4,2017-08-06
99798775929,1,MH-3565,4,2017-06-06
19387871216,1,DU-2773,4,2019-06-19
46352921948,1,DU-0244,4,2019-03-20
81180754057,1,LX-3314,4,2018-04-13
86681237001,1,RW-1551,4,2018-06-19
54962146552,1,RW-1551,4,2021-12-21
57416144076,1,LX-3314,4,2018-06-28
81722475168,1,DU-2773,4,2018-06-21
26608132233,1,IH-3599,4,2019-08-19
65811306315,1,QO-5860,4,2018-02-16
75997171828,1,IH-3599,4,2017-01-05
07384997433,1,JQ-6452,4,2018-10-20
86493056893,1,MH-3565,4,2016-05-15
86681237001,1,DU-2773,4,2016-02-28
43942030950,1,SL-4814,4,2017-01-07
56388126955,1,SL-4814,4,2015-03-16
81180754057,1,JQ-6452,4,2019-06-21
57416144076,1,YA-3810,4,2015-01-27
29464797589,1,MH-3565,4,2020-11-25
17985434476,1,MH-3565,4,2015-03-20
42632573397,1,JQ-6452,4,2021-02-01
54806091737,1,YA-3810,4,2018-06-04
43942030950,1,YA-3810,4,2016-03-20
65392217901,1,QO-5860,4,2019-06-04
43908719815,1,DU-0244,4,2016-10-16
46513474271,1,DU-2773,4,2019-04-22
76324461571,1,YA-3810,4,2015-12-10
70807229412,1,IH-3599,4,2020-07-31
17985434476,1,DU-2773,4,2019-11-19
53958807475,1,SL-4814,4,2021-07-29
18493870940,1,LX-3314,4,2015-06-14
64128029506,1,MH-3565,4,2022-07-12
19685990807,1,DU-0244,4,2015-06-22
81180754057,1,DU-2773,4,2015-02-26
95935481817,1,SL-4814,4,2016-12-15
34802117553,1,MH-3565,4,2021-10-27
49755084012,1,SL-4814,4,2015-03-24
75795423175,1,RW-1551,4,2019-06-06
40501158630,1,SL-4814,4,2019-12-30
42627860502,1,QO-5860,4,2015-05-02
05255120716,1,SL-4814,4,2015-08-28
76324461571,1,DU-2773,4,2020-06-11
04696254255,1,YA-3810,4,2020-10-16
37375957591,1,MH-3565,4,2019-10-11
48545254960,1,JQ-6452,4,2018-04-20
88439186021,1,LX-3314,4,2017-06-11
83522809424,1,JQ-6452,4,2015-10-04
37839967199,1,DU-2773,4,2020-06-15
06256944768,1,JQ-6452,4,2020-01-26
93716485460,1,IH-3599,4,2017-10-13
40321832051,1,DU-0244,4,2017-12-25
49755084012,1,JQ-6452,4,2018-01-18
93286775963,1,RW-1551,4,2021-10-30
29741855004,1,JQ-6452,4,2016-04-29
83843103841,1,YA-3810,4,2021-11-17
19387871216,1,DU-0244,4,2020-09-16
39466165740,1,LX-3314,4,2015-11-27
95725372987,1,IH-3599,4,2020-08-31
03098677422,1,YA-3810,4,2018-07-25
37839967199,1,DU-0244,4,2019-09-13
06256944768,1,IH-3599,4,2022-06-10
55010190330,1,QO-5860,4,2015-10-15
61845201132,1,IH-3599,4,2021-07-13
97592279372,1,DU-0244,4,2021-08-30
68307298782,1,DU-0244,4,2022-01-11
60788258366,1,DU-0244,4,2015-02-11
19821104738,1,MH-3565,4,2015-08-18
43908719815,1,YA-3810,4,2015-05-09
04313751392,1,IH-3599,4,2018-03-11
33040299457,1,QO-5860,4,2015-01-15
09832748401,1,MH-3565,4,2021-01-21
10278698298,1,JQ-6452,4,2022-01-22
03098677422,1,SL-4814,4,2016-05-01
13792889905,1,DU-0244,4,2021-05-15
28187564312,1,IH-3599,4,2016-09-11
78013797055,1,JQ-6452,4,2021-11-04
38314671382,1,LX-3314,4,2019-07-27
75051454609,1,LX-3314,4,2016-09-18
11862358637,1,IH-3599,4,2016-06-13
20966309847,1,YA-3810,4,2015-05-14
12370709950,1,RW-1551,4,2015-01-26
30467500701,1,SL-4814,4,2019-04-12
91451240310,1,JQ-6452,4,2015-05-25
78013797055,1,MH-3565,4,2022-04-18
35567872920,1,SL-4814,4,2020-05-18
20966309847,1,YA-3810,4,2022-06-21
26232310564,1,SL-4814,4,2016-08-14
75795423175,1,MH-3565,4,2017-01-13
58023579547,1,RW-1551,4,2021-01-19
46114995925,1,DU-2773,4,2018-05-04
19387871216,1,YA-3810,4,2019-07-14
37839967199,1,SL-4814,4,2016-09-25
69199502416,1,MH-3565,4,2020-05-29
37993317568,1,MH-3565,4,2021-06-02
05255120716,1,MH-3565,4,2015-11-17
83843103841,1,DU-0244,4,2015-04-01
09198590627,1,MH-3565,4,2016-12-27
19685990807,1,LX-3314,4,2021-05-15
64304073894,1,MH-3565,4,2021-12-18
04696254255,1,RW-1551,4,2021-02-22
34453096748,1,MH-3565,4,2016-04-02
77491146782,1,DU-0244,4,2015-07-07
47684705111,1,IH-3599,4,2019-03-09
34453096748,1,DU-2773,4,2019-07-06
68941703739,1,DU-0244,4,2022-07-02
54754309232,1,RW-1551,4,2021-01-21
26232310564,1,SL-4814,4,2019-02-03
53065031222,1,SL-4814,4,2019-03-15
25143716542,1,QO-5860,4,2019-06-26
25143716542,1,YA-3810,4,2022-08-10
64554964648,1,DU-2773,4,2020-09-10
15822497948,1,DU-2773,4,2015-07-28
86493056893,1,LX-3314,4,2021-07-22
26608132233,1,MH-3565,4,2019-10-13
44019163648,1,DU-2773,4,2022-07-24
48545254960,1,DU-0244,4,2019-06-23
58722202265,1,QO-5860,4,2020-03-12
64927243271,1,SL-4814,4,2018-09-27
69199502416,1,IH-3599,4,2016-03-08
46513474271,1,JQ-6452,4,2022-06-12
80005790914,1,JQ-6452,4,2018-10-29
81722475168,1,MH-3565,4,2018-01-29
20966309847,1,YA-3810,4,2015-08-19
78037818017,1,LX-3314,4,2019-08-29
05926545345,1,SL-4814,4,2020-05-26
48545254960,1,IH-3599,4,2018-08-14
64359498278,1,DU-2773,4,2020-02-01
47136458171,1,DU-0244,4,2017-05-20
14404537900,1,JQ-6452,4,2021-09-14
27451165806,1,RW-1551,4,2016-09-19
54382009225,1,IH-3599,4,2015-10-25
41347579846,1,LX-3314,4,2017-06-11
34453096748,1,MH-3565,4,2019-03-22
50591037967,1,JQ-6452,4,2018-02-05
59631668358,1,IH-3599,4,2018-10-03
19997769076,1,IH-3599,4,2016-04-10
77491146782,1,MH-3565,4,2022-05-10
06921571827,1,RW-1551,4,2017-11-08
19685990807,1,LX-3314,4,2015-12-31
86493056893,1,YA-3810,4,2018-02-15
55010190330,1,MH-3565,4,2015-12-15
59631668358,1,LX-3314,4,2016-12-06
94032908610,1,DU-0244,4,2022-05-19
68307298782,1,IH-3599,4,2020-06-17
19419890564,1,YA-3810,4,2015-09-25
10278698298,1,RW-1551,4,2020-03-04
96763751508,1,LX-3314,4,2015-05-06
49279201821,1,YA-3810,4,2020-07-29
40347152608,1,IH-3599,4,2019-01-01
36543820303,1,IH-3599,4,2021-10-15
49279201821,1,DU-2773,4,2019-02-02
78037818017,1,IH-3599,4,2022-09-05
46114995925,1,SL-4814,4,2015-10-05
08526086491,1,QO-5860,4,2016-12-19
35567872920,1,RW-1551,4,2015-04-20
70115342511,1,QO-5860,4,2019-06-20
68941703739,1,QO-5860,4,2016-04-08
96268315627,1,RW-1551,4,2019-10-08
76320592895,1,YA-3810,4,2019-05-26
57416144076,1,YA-3810,4,2019-02-15
21905585397,1,RW-1551,4,2017-04-16
54806091737,1,YA-3810,4,2021-12-27
24157550914,1,MH-3565,4,2017-12-30
56986982713,1,DU-0244,4,2018-05-01
35960609716,1,YA-3810,4,2020-11-06
58722202265,1,DU-0244,4,2017-04-21
74638056639,1,IH-3599,4,2020-04-05
77491146782,1,RW-1551,4,2019-04-12
56986982713,1,DU-0244,4,2020-05-27
31271198607,1,QO-5860,4,2016-07-21
39406453055,1,JQ-6452,4,2019-07-08
85906400262,1,DU-2773,4,2019-02-02
35065526401,1,IH-3599,4,2020-11-22
31033608114,1,DU-0244,4,2016-07-10
29284020749,1,MH-3565,4,2022-07-18
29284020749,1,RW-1551,4,2016-12-31
91451240310,1,JQ-6452,4,2018-05-17
40347152608,1,JQ-6452,4,2017-05-13
94792716849,1,DU-2773,4,2021-10-18
43908719815,1,YA-3810,4,2017-08-06
16709141095,1,QO-5860,4,2021-03-21
48016657159,1,DU-0244,4,2016-06-20
36094992266,1,DU-2773,4,2015-06-23
22378292614,1,DU-2773,4,2021-12-23
75089934568,1,SL-4814,4,2017-04-11
51695704557,1,RW-1551,4,2020-06-01
37537098864,1,JQ-6452,4,2019-01-02
52765432997,1,MH-3565,4,2021-11-25
48545254960,1,RW-1551,4,2019-05-21
96268315627,1,RW-1551,4,2020-09-30
70435201098,1,YA-3810,4,2018-02-01
03098677422,1,RW-1551,4,2021-11-08
57025711961,1,IH-3599,4,2022-07-06
99798775929,1,DU-0244,4,2016-06-08
28187564312,1,QO-5860,4,2022-03-15
83272279673,1,SL-4814,4,2016-06-05
54806091737,1,JQ-6452,4,2016-03-18
18279195115,1,YA-3810,4,2015-10-06
48961207224,1,LX-3314,4,2017-05-25
57025711961,1,SL-4814,4,2022-07-31
80005790914,1,SL-4814,4,2016-11-15
35567872920,1,SL-4814,4,2018-09-25
24830027554,1,MH-3565,4,2022-05-08
54382009225,1,DU-2773,4,2022-02-08
50618784830,1,YA-3810,4,2021-12-24
22989093679,1,LX-3314,4,2015-07-26
58246011681,1,RW-1551,4,2017-04-12
35595902815,1,QO-5860,4,2016-07-05
19821104738,1,YA-3810,4,2020-07-14
61845201132,1,YA-3810,4,2015-04-17
76526708509,1,DU-0244,4,2020-11-04
54382009225,1,DU-0244,4,2015-07-05
51695704557,1,SL-4814,4,2015-10-14
35595902815,1,DU-0244,4,2018-08-17
61845201132,1,QO-5860,4,2022-04-30
43942030950,1,SL-4814,4,2018-07-19
11811025413,1,YA-3810,4,2016-10-20
54754309232,1,DU-0244,4,2018-09-06
78037818017,1,JQ-6452,4,2018-02-20
43191390712,1,MH-3565,4,2018-06-22
12879956754,1,YA-3810,4,2020-07-08
41253810434,1,JQ-6452,4,2020-04-20
35960609716,1,SL-4814,4,2018-08-12
38314671382,1,JQ-6452,4,2020-03-04
48917542229,1,SL-4814,4,2022-08-01
19419890564,1,QO-5860,4,2015-10-19
60674480811,1,SL-4814,4,2016-12-12
57319371994,1,MH-3565,4,2018-05-06
40347152608,1,LX-3314,4,2015-06-19
42822224267,1,DU-0244,4,2022-05-03
60674480811,1,YA-3810,4,2018-08-29
21905585397,1,QO-5860,4,2015-12-02
70063113338,1,MH-3565,4,2019-02-24
76320592895,1,LX-3314,4,2019-07-18
84345917000,1,QO-5860,4,2016-01-01
14871165707,1,JQ-6452,4,2021-11-17
75907861835,1,IH-3599,4,2015-07-30
76324461571,1,JQ-6452,4,2018-10-30
19997769076,1,LX-3314,4,2020-10-21
11235789879,1,MH-3565,4,2020-03-18
74638056639,1,YA-3810,4,2016-10-22
75997171828,1,DU-2773,4,2019-10-08
57416144076,1,MH-3565,4,2019-12-17
38314671382,1,SL-4814,4,2018-06-08
48016657159,1,YA-3810,4,2019-11-15
42822224267,1,MH-3565,4,2018-08-04
25479511142,1,IH-3599,4,2021-10-02
19387871216,1,MH-3565,4,2015-12-25
63588843433,1,SL-4814,4,2017-04-10
23341321280,1,RW-1551,4,2016-06-11
65811306315,1,DU-0244,4,2022-07-18
09198590627,1,DU-0244,4,2015-05-17
46114995925,1,YA-3810,4,2018-08-04
20966309847,1,MH-3565,4,2019-03-14
55010190330,1,YA-3810,4,2017-07-08
81180754057,1,YA-3810,4,2020-12-15
82246942155,1,QO-5860,4,2015-02-17
71285653247,1,DU-0244,4,2018-04-02
96268315627,1,RW-1551,4,2015-02-02
71138841036,1,JQ-6452,4,2017-12-19
05255120716,1,DU-2773,4,2022-01-28
91451240310,1,RW-1551,4,2017-07-16
63229452278,1,LX-3314,4,2015-09-27
26232310564,1,SL-4814,4,2016-11-29
75997171828,1,MH-3565,4,2021-09-18
54806091737,1,IH-3599,4,2021-02-02
06921571827,1,MH-3565,4,2021-12-29
10278698298,1,YA-3810,4,2018-05-23
06548697974,1,MH-3565,4,2022-07-28
06921571827,1,YA-3810,4,2017-06-02
54878283484,1,YA-3810,4,2018-01-25
53958807475,1,SL-4814,4,2016-01-02
88439186021,1,LX-3314,4,2017-03-27
43476152769,1,DU-0244,4,2021-07-25
39466165740,1,DU-0244,4,2021-04-15
74763990618,1,DU-2773,4,2017-03-15
09939346508,1,YA-3810,4,2017-08-15
56986982713,1,YA-3810,4,2018-02-23
54382009225,1,MH-3565,4,2021-08-31
76526708509,1,JQ-6452,4,2019-08-27
64554964648,1,JQ-6452,4,2021-03-05
70807229412,1,MH-3565,4,2015-08-04
26303427948,1,LX-3314,4,2020-06-13
11811025413,1,IH-3599,4,2022-08-19
59631668358,1,SL-4814,4,2018-10-10
87057432920,1,DU-2773,4,2018-08-29
29284020749,1,QO-5860,4,2018-05-11
11862358637,1,QO-5860,4,2019-09-11
19997769076,1,RW-1551,4,2020-06-17
46352921948,1,IH-3599,4,2017-12-07
48656156812,1,SL-4814,4,2021-02-27
44019163648,1,RW-1551,4,2019-07-27
31922916361,1,YA-3810,4,2018-09-10
65600982044,1,IH-3599,4,2021-03-16
91451240310,1,RW-1551,4,2016-04-30
54962146552,1,LX-3314,4,2017-03-05
46114995925,1,QO-5860,4,2017-02-01
71433629276,1,RW-1551,4,2015-09-21
60674480811,1,DU-2773,4,2017-05-16
11862358637,1,RW-1551,4,2016-11-26
53065031222,1,SL-4814,4,2021-04-09
39957930422,1,MH-3565,4,2019-05-16
37993317568,1,QO-5860,4,2016-01-20
62247201327,1,QO-5860,4,2016-09-06
36543820303,1,JQ-6452,4,2016-08-11
43908719815,1,SL-4814,4,2016-10-08
89236213446,1,RW-1551,4,2021-05-20
51695704557,1,QO-5860,4,2021-12-29
75907861835,1,YA-3810,4,2016-11-02
36094992266,1,MH-3565,4,2020-04-16
18523098187,1,DU-0244,4,2020-11-02
84518026238,1,RW-1551,4,2019-05-01
64359498278,1,DU-2773,4,2021-01-01
49657974419,1,DU-2773,4,2020-02-10
29290204640,1,DU-2773,4,2018-01-22
54878283484,1,QO-5860,4,2017-10-03
57025711961,1,IH-3599,4,2022-01-04
96602117969,1,MH-3565,4,2016-04-30
75089934568,1,QO-5860,4,2018-01-27
54382009225,1,MH-3565,4,2016-01-18
56706020712,1,LX-3314,4,2017-05-28
84518026238,1,SL-4814,4,2021-12-06
19169475580,1,IH-3599,4,2017-07-26
99798775929,1,SL-4814,4,2020-01-05
60674480811,1,YA-3810,4,2021-02-05
49529264974,1,QO-5860,4,2016-12-02
10278698298,1,JQ-6452,4,2015-12-13
94792716849,1,DU-0244,4,2017-06-05
47453823176,1,JQ-6452,4,2022-05-22
64359498278,1,RW-1551,4,2018-06-23
89284887352,1,SL-4814,4,2015-04-28
75089934568,1,RW-1551,4,2018-03-15
90194708645,1,YA-3810,4,2016-01-27
