key1,type1,key2,type2,relation_name
39613868053,1,Erzincan,7,2020-09-05
08526086491,1,İstanbul,7,2017-08-21
48656156812,1,Erzincan,7,2015-12-07
65506351351,1,Erzincan,7,2022-06-03
31033608114,1,İstanbul,7,2017-09-24
58023579547,1,Ankara,7,2019-04-06
87057432920,1,Samsun,7,2021-11-05
70115342511,1,Rize,7,2015-01-05
48917542229,1,İstanbul,7,2021-01-30
16909215154,1,Samsun,7,2019-11-09
26232310564,1,Ankara,7,2021-12-08
95725372987,1,Samsun,7,2015-06-04
59631668358,1,Ankara,7,2016-10-31
26303427948,1,Ankara,7,2019-02-16
63588843433,1,Rize,7,2021-11-01
98355516892,1,Ankara,7,2022-01-29
75051454609,1,Erzincan,7,2020-11-18
09198590627,1,Erzincan,7,2017-09-11
36543820303,1,İstanbul,7,2017-10-27
29741855004,1,Ankara,7,2017-06-25
28187564312,1,Samsun,7,2017-01-24
39406453055,1,Rize,7,2016-04-19
76423262910,1,Erzincan,7,2017-01-14
20510103443,1,Samsun,7,2019-05-23
68941703739,1,İstanbul,7,2021-08-17
54234509517,1,İstanbul,7,2021-07-23
28187564312,1,Erzincan,7,2016-03-02
75069644852,1,Ankara,7,2021-05-01
56388126955,1,Samsun,7,2016-10-09
17871494930,1,Ankara,7,2015-05-25
59631668358,1,Ankara,7,2018-08-27
40347152608,1,Rize,7,2019-09-12
09832748401,1,İstanbul,7,2021-08-23
84518026238,1,Rize,7,2015-05-09
85906400262,1,Samsun,7,2015-10-31
56706020712,1,Erzincan,7,2020-01-07
37375957591,1,Erzincan,7,2022-06-28
80828962705,1,Erzincan,7,2019-08-17
75907861835,1,Rize,7,2017-10-02
30467500701,1,Rize,7,2018-08-29
75069644852,1,Samsun,7,2022-06-05
26232310564,1,Erzincan,7,2015-09-09
90655483496,1,Samsun,7,2018-11-26
31033608114,1,İstanbul,7,2020-01-27
04989496842,1,Rize,7,2019-08-11
46513474271,1,Erzincan,7,2021-05-16
40446899301,1,Erzincan,7,2020-09-25
95725372987,1,İstanbul,7,2020-09-07
82190963465,1,Erzincan,7,2019-10-18
52765432997,1,Erzincan,7,2022-08-31
96763751508,1,Erzincan,7,2021-09-17
54878283484,1,Rize,7,2016-03-04
16909215154,1,Samsun,7,2021-06-28
25479511142,1,Samsun,7,2017-08-22
94047881695,1,Erzincan,7,2016-04-26
54962146552,1,Samsun,7,2020-05-24
64304073894,1,Erzincan,7,2017-09-15
16709141095,1,Erzincan,7,2021-06-27
53336241675,1,Erzincan,7,2020-03-12
48961207224,1,Rize,7,2017-12-13
46538465022,1,Rize,7,2022-05-05
13792889905,1,Rize,7,2020-05-06
97177659667,1,Ankara,7,2020-06-24
18493870940,1,Samsun,7,2018-02-04
25154986913,1,Ankara,7,2018-04-07
16037442276,1,Ankara,7,2015-09-01
36094992266,1,Ankara,7,2022-08-06
65811306315,1,Ankara,7,2015-08-17
85906400262,1,Rize,7,2015-12-06
72303803294,1,İstanbul,7,2018-10-10
75069644852,1,Rize,7,2018-12-17
95935481817,1,Samsun,7,2021-04-14
50618784830,1,Erzincan,7,2020-05-05
25143716542,1,Rize,7,2017-03-27
54878283484,1,İstanbul,7,2015-11-18
47453823176,1,Rize,7,2017-12-19
84361300635,1,Erzincan,7,2016-09-22
57319371994,1,Ankara,7,2017-12-06
43476152769,1,Samsun,7,2021-09-16
75051454609,1,Rize,7,2016-04-19
56706020712,1,Samsun,7,2019-04-20
81133388615,1,Rize,7,2020-11-03
08289857172,1,Erzincan,7,2017-10-26
53502918364,1,Rize,7,2022-07-28
39957930422,1,İstanbul,7,2018-06-30
04313751392,1,Erzincan,7,2016-09-18
16909215154,1,Samsun,7,2016-08-24
39466165740,1,Erzincan,7,2022-08-14
39471553055,1,Erzincan,7,2015-02-10
75907861835,1,Samsun,7,2016-04-22
76320592895,1,Samsun,7,2016-07-20
47136458171,1,Erzincan,7,2016-02-26
76324461571,1,Erzincan,7,2022-02-28
71144920444,1,İstanbul,7,2022-05-08
37839967199,1,Ankara,7,2017-11-16
07384997433,1,İstanbul,7,2015-01-09
28187564312,1,Samsun,7,2022-03-12
35960609716,1,Samsun,7,2022-01-07
25479511142,1,Samsun,7,2020-01-20
37839967199,1,Rize,7,2021-04-14
94047881695,1,İstanbul,7,2016-09-16
46513474271,1,Rize,7,2015-06-28
98800449823,1,İstanbul,7,2021-01-24
46114995925,1,Ankara,7,2021-04-03
58023579547,1,İstanbul,7,2015-07-01
51695704557,1,Rize,7,2022-05-01
33040299457,1,Ankara,7,2019-01-28
42627860502,1,Ankara,7,2020-06-16
33928225934,1,Samsun,7,2021-10-26
52822014074,1,Rize,7,2020-10-01
84345917000,1,Erzincan,7,2022-02-04
60788258366,1,Ankara,7,2020-01-05
26232310564,1,Samsun,7,2020-04-24
81722475168,1,Ankara,7,2015-08-31
31189323804,1,Erzincan,7,2020-01-19
61723941065,1,İstanbul,7,2017-07-28
19802461223,1,Samsun,7,2018-04-04
23207180978,1,Rize,7,2019-07-11
28187564312,1,İstanbul,7,2015-06-01
53502918364,1,Erzincan,7,2020-05-03
14422219081,1,Samsun,7,2021-12-11
11862358637,1,Samsun,7,2019-01-12
76423262910,1,Erzincan,7,2018-10-02
47453823176,1,Erzincan,7,2020-02-01
06548697974,1,Ankara,7,2018-01-21
49279201821,1,İstanbul,7,2022-08-26
82190963465,1,Rize,7,2017-03-24
93716485460,1,İstanbul,7,2016-09-02
11127811618,1,Rize,7,2019-10-19
14422219081,1,İstanbul,7,2015-11-18
19169475580,1,Erzincan,7,2017-08-27
53502918364,1,Erzincan,7,2016-06-26
22378292614,1,Erzincan,7,2019-10-16
15073170327,1,Samsun,7,2017-04-20
30467500701,1,Erzincan,7,2019-03-12
72303803294,1,Erzincan,7,2015-11-25
04989496842,1,İstanbul,7,2022-04-14
03842788900,1,Samsun,7,2018-03-22
53149415425,1,Samsun,7,2017-08-09
42632573397,1,Ankara,7,2016-07-10
65811306315,1,Rize,7,2015-03-14
23480852749,1,Ankara,7,2020-02-23
26296258644,1,Samsun,7,2021-06-30
68253497503,1,Erzincan,7,2019-04-18
09832748401,1,Ankara,7,2015-03-28
19821104738,1,Rize,7,2017-01-14
09832748401,1,Erzincan,7,2016-06-23
49747956895,1,İstanbul,7,2016-07-09
56388126955,1,Erzincan,7,2015-02-28
40347152608,1,Samsun,7,2020-08-23
37537098864,1,İstanbul,7,2020-10-08
18493870940,1,Rize,7,2015-08-10
58559777954,1,Samsun,7,2015-06-10
70115342511,1,Rize,7,2017-10-21
70115342511,1,İstanbul,7,2017-11-14
40080361512,1,Ankara,7,2018-01-09
35065526401,1,İstanbul,7,2020-11-23
51695704557,1,Samsun,7,2016-02-21
33928225934,1,Rize,7,2017-07-12
58722202265,1,Ankara,7,2017-07-04
57025711961,1,Rize,7,2017-12-01
49279201821,1,İstanbul,7,2018-12-14
85200646306,1,Erzincan,7,2016-03-30
84345917000,1,Rize,7,2015-05-24
52751137553,1,Erzincan,7,2015-02-16
35567872920,1,Erzincan,7,2018-10-05
97592279372,1,Ankara,7,2015-04-03
05255120716,1,İstanbul,7,2020-04-10
98800449823,1,Erzincan,7,2019-04-13
10278698298,1,İstanbul,7,2020-12-11
40446899301,1,Erzincan,7,2020-05-26
09198590627,1,Erzincan,7,2019-12-12
16909215154,1,Samsun,7,2015-07-11
56986982713,1,İstanbul,7,2021-12-05
18493870940,1,İstanbul,7,2018-05-29
18523098187,1,Ankara,7,2015-03-17
29464797589,1,Samsun,7,2016-02-19
49279201821,1,Rize,7,2019-03-25
52751137553,1,İstanbul,7,2019-12-19
57735688194,1,Samsun,7,2020-02-24
51684020641,1,İstanbul,7,2019-05-20
62247201327,1,Ankara,7,2022-08-21
36094992266,1,Samsun,7,2021-01-20
63588843433,1,Ankara,7,2017-08-26
06921571827,1,Erzincan,7,2018-09-15
75997171828,1,Rize,7,2021-10-09
71138841036,1,İstanbul,7,2019-08-21
84361300635,1,Erzincan,7,2019-01-30
32134674316,1,Ankara,7,2016-02-01
48961207224,1,Rize,7,2019-05-13
82190963465,1,Ankara,7,2018-06-10
47136458171,1,Erzincan,7,2018-12-06
68941703739,1,İstanbul,7,2016-06-30
65392217901,1,İstanbul,7,2016-06-17
18523098187,1,Samsun,7,2020-12-27
82950544186,1,İstanbul,7,2017-01-14
95685339084,1,Ankara,7,2018-02-23
15822497948,1,Samsun,7,2022-04-21
23964879917,1,İstanbul,7,2019-07-12
30467500701,1,Samsun,7,2015-02-03
86681237001,1,Rize,7,2018-12-04
29205525161,1,Ankara,7,2018-03-04
94837993831,1,Rize,7,2016-12-21
39613868053,1,Rize,7,2019-11-02
23480852749,1,Ankara,7,2019-09-18
25154986913,1,Samsun,7,2019-09-12
47453823176,1,İstanbul,7,2017-10-27
57319371994,1,Rize,7,2022-02-05
05927387304,1,Erzincan,7,2019-01-19
65727899609,1,İstanbul,7,2019-07-05
16037442276,1,Samsun,7,2020-04-06
35065526401,1,Ankara,7,2020-07-26
76526708509,1,Ankara,7,2021-11-29
64554964648,1,Ankara,7,2020-07-28
90194708645,1,Ankara,7,2015-07-28
40446899301,1,İstanbul,7,2017-03-19
96602117969,1,Erzincan,7,2022-08-26
20966309847,1,Rize,7,2021-02-08
19169475580,1,Erzincan,7,2021-12-24
33040299457,1,İstanbul,7,2020-08-10
81722475168,1,Rize,7,2019-04-23
84361300635,1,Ankara,7,2018-06-28
31482529556,1,İstanbul,7,2018-05-08
65600982044,1,Samsun,7,2016-11-06
26303427948,1,Rize,7,2021-09-15
37993317568,1,Samsun,7,2019-07-30
54806091737,1,Ankara,7,2022-06-12
42632573397,1,Erzincan,7,2021-06-21
87057432920,1,Samsun,7,2019-12-05
76320592895,1,Samsun,7,2019-04-21
82950544186,1,İstanbul,7,2021-05-03
19237188472,1,Samsun,7,2022-04-08
06548697974,1,Erzincan,7,2022-08-01
12370709950,1,Ankara,7,2021-12-13
17985434476,1,Erzincan,7,2022-05-17
54962146552,1,Erzincan,7,2016-11-23
76423262910,1,Rize,7,2021-08-05
26303427948,1,Ankara,7,2015-10-18
18338945257,1,Samsun,7,2015-04-18
91451240310,1,Samsun,7,2016-03-10
58246011681,1,Samsun,7,2017-02-06
75046780595,1,İstanbul,7,2022-05-24
70807229412,1,Samsun,7,2019-05-22
15822497948,1,Samsun,7,2020-02-13
57784632933,1,Ankara,7,2020-07-29
70115342511,1,Erzincan,7,2019-02-13
56986982713,1,İstanbul,7,2019-05-31
99798775929,1,Erzincan,7,2018-06-08
31189323804,1,Ankara,7,2019-06-15
70435201098,1,Ankara,7,2019-08-13
64359498278,1,İstanbul,7,2015-11-26
58246011681,1,Samsun,7,2018-09-30
94047881695,1,Rize,7,2016-07-05
06921571827,1,Samsun,7,2019-05-04
22378292614,1,Rize,7,2016-04-09
04806276300,1,Erzincan,7,2018-06-20
14871165707,1,Rize,7,2018-04-08
31033608114,1,Rize,7,2015-01-02
18012263977,1,Erzincan,7,2019-08-25
37839967199,1,Samsun,7,2021-04-25
43191390712,1,Erzincan,7,2021-12-19
70063113338,1,İstanbul,7,2015-07-17
72303803294,1,Samsun,7,2018-08-14
57735688194,1,Ankara,7,2019-02-09
51695704557,1,Erzincan,7,2021-07-12
62247201327,1,Ankara,7,2016-02-15
46513474271,1,İstanbul,7,2017-02-23
75051454609,1,İstanbul,7,2021-03-18
95685339084,1,Erzincan,7,2021-09-02
19419890564,1,Ankara,7,2016-09-15
64128029506,1,İstanbul,7,2020-02-15
80005790914,1,Erzincan,7,2018-09-13
31233507306,1,İstanbul,7,2015-03-12
96763751508,1,Samsun,7,2019-03-08
19054735812,1,İstanbul,7,2016-05-31
57416144076,1,İstanbul,7,2018-02-26
47684705111,1,Samsun,7,2018-09-27
54806091737,1,Erzincan,7,2017-08-01
09939346508,1,Ankara,7,2018-11-22
57319371994,1,Erzincan,7,2020-07-07
85743479267,1,Rize,7,2019-04-11
03749562061,1,İstanbul,7,2017-10-08
57784632933,1,Ankara,7,2017-07-08
19802461223,1,Ankara,7,2021-04-25
19685990807,1,Ankara,7,2016-06-13
19997769076,1,Erzincan,7,2020-09-12
80828962705,1,Rize,7,2020-01-16
70807229412,1,İstanbul,7,2020-01-19
70435201098,1,Samsun,7,2019-08-23
47453823176,1,Samsun,7,2016-03-29
77491146782,1,Erzincan,7,2022-05-19
64554964648,1,Erzincan,7,2019-07-19
78013797055,1,İstanbul,7,2016-11-24
37375957591,1,İstanbul,7,2019-04-01
80005790914,1,Samsun,7,2015-05-03
47453823176,1,İstanbul,7,2019-10-23
84345917000,1,Ankara,7,2021-08-22
84361300635,1,Samsun,7,2018-07-22
81180754057,1,Samsun,7,2015-01-26
23207180978,1,Samsun,7,2020-09-11
49657974419,1,Ankara,7,2018-01-03
93716485460,1,Samsun,7,2015-12-19
40501158630,1,Ankara,7,2016-12-20
46114995925,1,Ankara,7,2017-03-26
58233003167,1,Rize,7,2015-07-15
39613868053,1,Erzincan,7,2016-01-02
16709141095,1,Erzincan,7,2019-01-22
76423262910,1,Erzincan,7,2016-07-07
35595902815,1,İstanbul,7,2020-08-14
58722202265,1,Erzincan,7,2016-10-06
49755084012,1,Samsun,7,2022-04-23
43942030950,1,Ankara,7,2015-05-11
17985434476,1,İstanbul,7,2021-04-20
39957930422,1,Ankara,7,2020-04-30
46513474271,1,Erzincan,7,2019-08-25
75997171828,1,Rize,7,2015-09-02
46114995925,1,İstanbul,7,2022-06-09
70063113338,1,İstanbul,7,2016-05-10
85462596160,1,İstanbul,7,2018-07-04
65392217901,1,Ankara,7,2016-01-12
09939346508,1,İstanbul,7,2022-02-02
47136458171,1,Erzincan,7,2020-03-29
37902960350,1,Erzincan,7,2022-02-18
94047881695,1,Ankara,7,2018-09-22
32134674316,1,Rize,7,2020-12-15
57416144076,1,Erzincan,7,2019-02-08
23480852749,1,Rize,7,2015-01-05
68253497503,1,Ankara,7,2019-02-28
35567872920,1,Erzincan,7,2016-08-11
41253810434,1,İstanbul,7,2020-06-27
40347152608,1,Rize,7,2016-08-09
88439186021,1,Ankara,7,2015-06-07
30467500701,1,Rize,7,2017-12-05
71692399407,1,Rize,7,2020-08-07
94123486972,1,Erzincan,7,2016-05-20
26232310564,1,Samsun,7,2018-04-17
95725372987,1,Ankara,7,2022-02-14
21905585397,1,Erzincan,7,2018-02-03
37341551492,1,İstanbul,7,2017-01-18
64927243271,1,Ankara,7,2016-12-17
69739471451,1,Ankara,7,2017-12-14
57416144076,1,Ankara,7,2019-11-15
09605976825,1,Erzincan,7,2017-05-15
56388126955,1,Rize,7,2016-03-03
76424308404,1,Erzincan,7,2018-05-09
64729122219,1,Samsun,7,2016-09-02
36094992266,1,Rize,7,2021-01-19
14453484213,1,Samsun,7,2016-03-16
93286775963,1,Rize,7,2021-03-15
95935481817,1,Ankara,7,2019-06-13
03842788900,1,Samsun,7,2017-01-15
58559777954,1,İstanbul,7,2015-05-28
27451165806,1,Samsun,7,2018-11-07
36543820303,1,Rize,7,2021-09-26
94047881695,1,Ankara,7,2019-10-27
13255606863,1,Rize,7,2021-05-11
03098677422,1,Samsun,7,2020-12-14
08739528121,1,Rize,7,2015-12-25
53336241675,1,Erzincan,7,2015-05-27
51684020641,1,Rize,7,2020-12-15
18493870940,1,Erzincan,7,2022-01-28
34802117553,1,Ankara,7,2015-03-05
35960609716,1,İstanbul,7,2019-08-21
70435201098,1,İstanbul,7,2016-02-13
09198590627,1,Erzincan,7,2021-06-21
74638056639,1,Rize,7,2021-03-26
56923362928,1,Rize,7,2017-05-10
49279201821,1,Samsun,7,2016-10-06
06921571827,1,Samsun,7,2021-02-02
32134674316,1,Ankara,7,2017-08-06
32134674316,1,Ankara,7,2015-06-03
65600982044,1,Ankara,7,2018-09-02
35065526401,1,Rize,7,2019-02-10
19821104738,1,Ankara,7,2022-02-13
09832748401,1,Rize,7,2016-09-07
54382009225,1,Erzincan,7,2016-09-11
46513474271,1,İstanbul,7,2020-06-02
19802461223,1,İstanbul,7,2017-06-05
51695704557,1,İstanbul,7,2016-02-23
65506351351,1,Rize,7,2020-11-06
77015789729,1,İstanbul,7,2015-07-29
80828962705,1,Ankara,7,2021-12-14
49529264974,1,Ankara,7,2021-01-14
80005790914,1,Erzincan,7,2021-10-14
68307298782,1,Samsun,7,2016-06-13
70435201098,1,İstanbul,7,2016-05-22
50591037967,1,Samsun,7,2016-06-27
37375957591,1,Erzincan,7,2022-07-21
25479511142,1,Ankara,7,2022-01-17
72303803294,1,Ankara,7,2017-06-28
50427694759,1,Samsun,7,2020-02-07
14453484213,1,Ankara,7,2022-03-14
33059817531,1,Samsun,7,2020-05-28
29290204640,1,İstanbul,7,2020-11-25
24157550914,1,İstanbul,7,2018-05-05
95685339084,1,Erzincan,7,2016-05-24
57735688194,1,Samsun,7,2015-08-27
41347579846,1,Samsun,7,2017-08-10
98800449823,1,Erzincan,7,2015-01-10
18012263977,1,Rize,7,2017-06-27
15822497948,1,Samsun,7,2017-03-05
26608132233,1,Ankara,7,2018-11-19
25479511142,1,Samsun,7,2022-02-19
83394693377,1,Erzincan,7,2018-08-11
22378292614,1,Rize,7,2017-04-07
05927387304,1,Ankara,7,2021-07-05
31271198607,1,Ankara,7,2016-10-25
96268315627,1,Erzincan,7,2019-11-04
34802117553,1,Samsun,7,2016-03-13
58722202265,1,Ankara,7,2022-07-31
42822224267,1,Samsun,7,2021-08-12
81180754057,1,Ankara,7,2015-08-15
33040299457,1,Erzincan,7,2018-01-16
85743479267,1,İstanbul,7,2019-09-23
47684705111,1,Erzincan,7,2017-10-08
71692399407,1,Erzincan,7,2019-04-08
42627860502,1,Rize,7,2020-04-12
54806091737,1,Ankara,7,2020-11-23
70115342511,1,Samsun,7,2020-10-10
64304073894,1,Samsun,7,2021-05-11
35567872920,1,Rize,7,2019-11-25
14422219081,1,Samsun,7,2016-07-02
64304073894,1,İstanbul,7,2018-05-13
11127811618,1,Ankara,7,2016-10-31
54962146552,1,Erzincan,7,2017-11-10
64554964648,1,Samsun,7,2020-01-18
49657974419,1,Rize,7,2021-08-30
56986982713,1,Erzincan,7,2015-05-08
76324461571,1,Samsun,7,2021-11-28
43942030950,1,Samsun,7,2021-09-29
62247201327,1,Rize,7,2020-09-02
40501158630,1,Samsun,7,2015-09-06
76324461571,1,Ankara,7,2019-09-14
43908719815,1,Erzincan,7,2018-03-11
11235789879,1,Rize,7,2021-03-30
18279195115,1,Rize,7,2020-08-08
84518026238,1,Rize,7,2017-09-27
13792889905,1,Erzincan,7,2015-03-04
23341321280,1,Ankara,7,2017-12-14
26742448832,1,Erzincan,7,2021-07-05
46878477606,1,Samsun,7,2020-08-07
40446899301,1,Rize,7,2022-08-13
57735688194,1,Ankara,7,2015-02-05
09939346508,1,Samsun,7,2017-06-13
70435201098,1,Ankara,7,2021-06-14
58246011681,1,İstanbul,7,2015-03-01
37839967199,1,Erzincan,7,2020-05-31
64304073894,1,Ankara,7,2017-11-14
69199502416,1,Ankara,7,2021-09-12
85200646306,1,Erzincan,7,2019-11-30
18279195115,1,Erzincan,7,2016-04-29
51684020641,1,Rize,7,2021-03-21
54754309232,1,Erzincan,7,2021-10-25
65392217901,1,Erzincan,7,2016-06-03
19802461223,1,Rize,7,2017-11-06
04989496842,1,Ankara,7,2020-10-09
21905585397,1,Samsun,7,2019-11-15
55884540075,1,İstanbul,7,2019-06-02
13792889905,1,Ankara,7,2018-03-22
19387871216,1,Samsun,7,2021-10-27
09198590627,1,Samsun,7,2017-08-27
34802117553,1,Erzincan,7,2015-02-27
49747956895,1,Ankara,7,2017-12-04
56388126955,1,Samsun,7,2018-03-17
30467500701,1,Samsun,7,2021-01-09
81722475168,1,Erzincan,7,2016-09-24
46878477606,1,Ankara,7,2020-06-27
61845201132,1,Rize,7,2016-06-24
51695704557,1,Samsun,7,2019-10-01
11127811618,1,Samsun,7,2021-09-23
37375957591,1,Erzincan,7,2021-07-30
42632573397,1,Ankara,7,2018-09-24
19419890564,1,İstanbul,7,2017-06-14
23480852749,1,Erzincan,7,2019-03-23
38314671382,1,Ankara,7,2019-06-12
39466165740,1,İstanbul,7,2017-09-14
31033608114,1,Erzincan,7,2017-04-17
31482529556,1,Erzincan,7,2020-07-02
29290204640,1,Samsun,7,2019-12-05
93286775963,1,İstanbul,7,2019-08-25
15822497948,1,Erzincan,7,2016-04-07
57784632933,1,Rize,7,2018-11-05
03098677422,1,Rize,7,2017-07-14
60674480811,1,Erzincan,7,2020-12-26
42627860502,1,Samsun,7,2017-01-10
18279195115,1,Ankara,7,2021-10-07
91253348018,1,Erzincan,7,2015-10-31
56986982713,1,Rize,7,2017-07-24
58887658182,1,Samsun,7,2017-06-08
84361300635,1,Rize,7,2015-01-19
71138841036,1,İstanbul,7,2015-06-04
63229452278,1,Samsun,7,2022-07-30
63229452278,1,Erzincan,7,2018-01-29
70807229412,1,Erzincan,7,2017-11-20
04989496842,1,Ankara,7,2022-05-19
07384997433,1,İstanbul,7,2018-03-14
69199502416,1,Samsun,7,2021-07-13
37341551492,1,Erzincan,7,2018-09-20
40446899301,1,Samsun,7,2016-07-11
49657974419,1,Rize,7,2018-01-07
29290204640,1,Erzincan,7,2018-12-22
94792716849,1,Ankara,7,2019-06-16
81133388615,1,Erzincan,7,2022-06-20
17554611634,1,Erzincan,7,2016-05-16
03842788900,1,Samsun,7,2015-07-26
29205525161,1,Rize,7,2022-06-08
96268315627,1,Samsun,7,2021-05-09
19821104738,1,Ankara,7,2020-03-31
48961207224,1,Ankara,7,2019-03-22
09832748401,1,Rize,7,2018-02-24
48961207224,1,Erzincan,7,2020-07-08
21905585397,1,Erzincan,7,2019-05-16
15822497948,1,Samsun,7,2017-05-11
37993317568,1,Samsun,7,2018-07-29
85200646306,1,Erzincan,7,2016-02-06
64304073894,1,Ankara,7,2020-12-05
42627860502,1,Erzincan,7,2017-08-11
34453096748,1,Erzincan,7,2019-11-15
88439186021,1,Ankara,7,2018-02-11
95685339084,1,Erzincan,7,2018-08-26
29741855004,1,Rize,7,2019-05-31
80828962705,1,İstanbul,7,2015-05-23
49657974419,1,Rize,7,2017-05-18
27451165806,1,İstanbul,7,2015-03-25
40554677670,1,Ankara,7,2016-10-11
23207180978,1,Ankara,7,2022-05-20
56706020712,1,Erzincan,7,2020-07-28
10278698298,1,Samsun,7,2015-08-03
42632573397,1,İstanbul,7,2016-02-29
25143716542,1,Rize,7,2021-06-07
57735688194,1,Rize,7,2017-09-13
05927387304,1,Erzincan,7,2017-03-09
75907861835,1,Ankara,7,2018-04-18
65727899609,1,Erzincan,7,2017-11-30
05927387304,1,İstanbul,7,2021-02-15
40321832051,1,İstanbul,7,2020-02-08
05926545345,1,Samsun,7,2016-01-16
05927387304,1,İstanbul,7,2016-01-25
36658507252,1,Ankara,7,2018-05-04
19802461223,1,İstanbul,7,2019-05-10
49529264974,1,Erzincan,7,2019-12-11
55010190330,1,Ankara,7,2015-09-09
19821104738,1,Erzincan,7,2019-04-23
41253810434,1,Ankara,7,2018-09-25
48656156812,1,Rize,7,2018-09-27
35065526401,1,Samsun,7,2020-07-19
61723941065,1,Rize,7,2021-05-23
25479511142,1,Rize,7,2017-08-30
06548697974,1,Erzincan,7,2020-11-10
29205525161,1,İstanbul,7,2019-05-28
50427694759,1,Ankara,7,2019-01-30
11127811618,1,Samsun,7,2015-05-23
19802461223,1,İstanbul,7,2021-04-29
99798775929,1,İstanbul,7,2016-07-19
41253810434,1,Samsun,7,2016-05-25
75051454609,1,Erzincan,7,2021-06-23
54234509517,1,İstanbul,7,2017-11-30
91253348018,1,Erzincan,7,2015-09-07
06548697974,1,Ankara,7,2019-06-17
29284020749,1,Erzincan,7,2020-06-21
22378292614,1,Ankara,7,2018-04-25
72303803294,1,Rize,7,2016-07-15
95935481817,1,İstanbul,7,2019-12-20
58887658182,1,İstanbul,7,2016-07-15
76324461571,1,İstanbul,7,2018-03-24
05255120716,1,Samsun,7,2016-03-27
18493870940,1,Rize,7,2015-04-18
31033608114,1,Samsun,7,2016-06-09
37375957591,1,Erzincan,7,2017-09-24
48917542229,1,Rize,7,2019-03-16
21905585397,1,Samsun,7,2017-09-24
56706020712,1,Rize,7,2019-06-02
64359498278,1,Erzincan,7,2015-01-07
90194708645,1,Samsun,7,2019-02-25
34802117553,1,Ankara,7,2016-07-22
47684705111,1,İstanbul,7,2015-02-24
29284020749,1,İstanbul,7,2019-12-21
94032908610,1,İstanbul,7,2020-03-14
14871165707,1,İstanbul,7,2015-09-24
28187564312,1,Rize,7,2019-10-26
26296258644,1,Erzincan,7,2020-05-11
12370709950,1,Ankara,7,2020-09-06
90655483496,1,Erzincan,7,2016-04-09
